FeedRate,SpindleSpeed,DepthofCut,ratio_cut,Cut_X,Cut_Y,Cut_Z,Cut_XY,Cut_XYZ,Duration,cutdirect,cutmethod
75.50227445,1503.518575,1,0.955163748,0,66.574,0,66.574,66.574,52.75,2,2
227.9501502,4500,1,1.001506307,0,63.176,0,63.176,63.176,16.64,2,1
228.8631201,4500,1,1.001661403,0,63.176,0,63.176,63.176,16.72,2,2
304.7524351,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.31,2,1
291.9781079,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.78,2,2
380.6223984,4500,1,1.001582607,0,63.176,0,63.176,63.176,10.08,2,1
380.613198,4500,1,1.001661403,0,63.176,0,63.176,63.176,9.84,2,2
256.8284379,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.97,2,1
256.8282086,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.95,2,2
151.9389803,2998,1,1.001582607,0,63.176,0,63.176,63.176,24.9,2,1
151.9390782,2997.887776,1,1.001661403,0,63.176,0,63.176,63.176,24.94,2,2
202.8909774,2998,1,1.001661403,0,63.176,0,63.176,63.176,18.61,2,1
199.5465178,2997.835194,1,1.001661403,0,63.176,0,63.176,63.176,18.8,2,2
253.8403474,2997.799599,1,1.001661403,0,63.176,0,63.176,63.176,14.96,2,1
253.8304406,2998,1,1.001661403,0,63.176,0,63.176,63.176,14.97,2,2
300.3990423,2998,1,1.005496139,0,63.176,0,63.176,63.176,12.52,2,1
304.7565842,2998,1,1.001661403,0,63.176,0,63.176,63.176,12.52,2,2
302.2915682,2997.763593,1,1.001661403,0,63.176,0,63.176,63.176,12.68,2,1
304.7571656,2997.761146,1,1.001661403,0,63.176,0,63.176,63.176,12.55,2,2
304.2412698,2998,1,0.946201931,0,63.176,0,63.176,63.176,12.59,2,1
75.55328024,2997.941221,1,0.955163748,0,66.574,0,66.574,66.574,52.73,2,2
71.34983498,2998,1,1.611315377,3.175,1.588,0,3.549981549,3.549981549,3.02,3,2
304.7536349,5999,1,1.001506307,0,63.176,0,63.176,63.176,12.37,2,1
304.7577442,5998.769658,1,1.001661403,0,63.176,0,63.176,63.176,12.58,2,2
406.1016771,5998.696017,1,1.001661403,0,63.176,0,63.176,63.176,9.53,2,1
397.3414376,5998.376321,1,1.001661403,0,63.176,0,63.176,63.176,9.45,2,2
256.0294511,5999,1,1.001582607,0,63.176,0,63.176,63.176,14.93,2,1
257.8246091,5999,1,1.001661403,0,63.176,0,63.176,63.176,14.7,2,2
609.0271132,5999,1,1.001661403,0,63.176,0,63.176,63.176,6.26,2,1
609.024,5999,1,1.001661403,0,63.176,0,63.176,63.176,6.24,2,2
75.70054011,1502.958792,1,1.001582607,0,63.176,0,63.176,63.176,49.98,2,1
75.67746451,1503.307139,1,1.001661403,0,63.176,0,63.176,63.176,50,2,2
101.9727491,1503.683409,1,1.001661403,0,63.176,0,63.176,63.176,37.42,2,1
101.9726688,1503.228296,1,1.001661403,0,63.176,0,63.176,63.176,37.31,2,2
126.9575677,1503.316739,1,1.001661403,0,63.176,0,63.176,63.176,29.92,2,1
126.9623529,1503.453782,1,1.001661403,0,63.176,0,63.176,63.176,29.74,2,2
151.9389558,1502.690763,1,1.005496139,0,63.176,0,63.176,63.176,24.89,2,1
151.5567955,1502.611,1,1.001661403,0,63.176,0,63.176,63.176,25.08,2,2
151.8225612,1504.010036,1,1.001661403,0,63.176,0,63.176,63.176,24.9,2,1
150.2008751,1503.415274,1,1.001661403,0,63.176,0,63.176,63.176,25.13,2,2
151.842504,1501.974482,1,0.946201931,0,63.176,0,63.176,63.176,25.07,2,1
75.80612245,1500.607143,1.5,1.455609838,0,5,0,5,5,3.91,2,2
75.92058516,1503.033438,1.5,1.157380349,11.057,4.807,0,12.05672003,12.05672003,9.56,3,2
75.96106557,1504.030738,1.5,1.168559545,0,24.839,0,24.839,24.839,19.51,2,2
75.97578568,1502.858836,1.5,1.168606593,0,24.838,0,24.838,24.838,19.4,2,2
75.90919952,1503.79092,1.5,0.619061494,6.763,6.763,0,10.62329556,10.62329556,8.36,3,2
75.41297631,1503.992276,1.5,1.058038125,49.025,0,0,49.025,49.025,38.83,1,2
75.93321617,1504.272408,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,11.37,3,2
75.97685044,1502.783125,1.5,1.100355829,0,41.423,0,41.423,41.423,32.82,2,2
75.93140794,1503.052347,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,11.07,3,2
75.84051447,1503.797428,1.5,1.097054689,39.455,0,0,39.455,39.455,31.09,1,2
75.9399684,1502.791469,1.5,1.039337585,14.545,6.324,0,15.8603279,15.8603279,12.65,3,2
100.3166667,1502.722222,1.5,1.157380349,11.057,4.807,0,12.05672003,12.05672003,7.19,3,2
101.0782609,1503.842809,1.5,1.168559545,0,24.839,0,24.839,24.839,14.94,2,2
100.8233714,1503.80188,1.5,1.168606593,0,24.838,0,24.838,24.838,14.88,2,2
101.8403756,1503.85133,1.5,0.619061494,6.763,6.763,0,10.62329556,10.62329556,6.38,3,2
101.1405015,1503.695981,1.5,1.058038125,49.025,0,0,49.025,49.025,29.1,1,2
101.880141,1503.629847,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,8.5,3,2
101.9582651,1502.518822,1.5,1.100355829,0,41.423,0,41.423,41.423,24.43,2,2
101.8729763,1502.499377,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,8.02,3,2
101.9563169,1503.62955,1.5,1.097054689,39.455,0,0,39.455,39.455,23.34,1,2
101.8905579,1502.873391,1.5,1.039337585,14.545,6.324,0,15.8603279,15.8603279,9.31,3,2
126.7768014,1504.272408,1.5,0.717798926,7.598,4.807,0,8.990931709,8.990931709,5.68,3,2
125.7556866,1502.546757,1.5,1.168559545,0,24.839,0,24.839,24.839,11.86,2,2
123.8276436,1503.229808,1.5,1.168606593,0,24.838,0,24.838,24.838,12,2,2
119.4142582,1501.967245,1.5,0.619061494,6.763,6.763,0,10.62329556,10.62329556,5.18,3,2
125.3717949,1503.465812,1.5,1.058038125,49.025,0,0,49.025,49.025,23.39,1,2
126.8185714,1502.042857,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,6.99,3,2
125.0176234,1503.159114,1.5,1.100355829,0,41.423,0,41.423,41.423,19.85,2,2
124.0765697,1501.312404,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,6.52,3,2
126.9323028,1503.179104,1.5,1.107173259,39.455,0,0,39.455,39.455,18.75,1,2
126.8308921,1502.608522,1.5,1.065327869,14.545,6.324,0,15.8603279,15.8603279,7.5,3,2
101.8583333,1503.527778,1.5,0.717798926,7.598,4.807,0,8.990931709,8.990931709,7.19,3,2
97.77837116,1503.719626,1.5,1.168559545,0,24.839,0,24.839,24.839,14.97,2,2
101.9309411,1503.116452,1.5,1.168606593,0,24.838,0,24.838,24.838,14.76,2,2
101.8423493,1502.771252,1.5,0.619061494,6.763,6.763,0,10.62329556,10.62329556,6.46,3,2
101.4281314,1502.976728,1.5,1.058038125,49.025,0,0,49.025,49.025,29.21,1,2
98.22764228,1502.948897,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,8.6,3,2
101.9582993,1503.901881,1.5,1.100355829,0,41.423,0,41.423,41.423,24.45,2,2
101.8834586,1504.025063,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,7.97,3,2
101.2884533,1503.247976,1.5,1.107173259,39.455,0,0,39.455,39.455,23.46,1,2
98.70967742,1502.423517,1.5,1.065327869,14.545,6.324,0,15.8603279,15.8603279,9.6,3,2
75.89400279,1501.23152,1.5,1.830075246,0,9.141,0,9.141,9.141,7.16,2,3
75.39794967,1500.127679,1.5,0.905544169,0,13.52,0,13.52,13.52,10.72,2,3
75.87479407,1502.558484,1.5,1.739654518,4.762,4.763,0,7.480703009,7.480703009,6.06,3,3
75.9173913,1503,1.5,1.011017132,11.385,0,0,11.385,11.385,9.19,1,3
75.68478261,1499.916149,1.5,0.712879447,16.147,0,0,16.147,16.147,12.87,1,3
71.52254642,1499.782493,1.5,0.505070942,0,9.142,0,9.142,9.142,7.53,2,3
101.8060837,1503.163498,1.5,1.830075246,0,9.141,0,9.141,9.141,5.25,2,3
101.8737624,1500.089109,1.5,0.973300837,0,13.52,0,13.52,13.52,8.07,2,3
98.95045045,1501.77027,1.5,1.739654518,4.762,4.763,0,7.480703009,7.480703009,4.43,3,3
101.8506589,1501.752562,1.5,1.641971827,11.385,0,0,11.385,11.385,6.82,1,3
101.8930818,1500.656184,1.5,0.712879447,16.147,0,0,16.147,16.147,9.53,1,3
101.8107607,1499,1.5,0.505070942,0,9.142,0,9.142,9.142,5.38,2,3
120.9271523,1501.626932,1.5,1.830075246,0,9.141,0,9.141,9.141,4.52,2,3
123.8111782,1499.015106,1.5,0.973300837,0,13.52,0,13.52,13.52,6.61,2,3
118.8015666,1502.05483,1.5,1.739654518,4.762,4.763,0,7.480703009,7.480703009,3.82,3,3
124.8553114,1501.857143,1.5,1.641971827,11.385,0,0,11.385,11.385,5.45,1,3
123.8821244,1499.401554,1.5,0.712879447,16.147,0,0,16.147,16.147,7.71,1,3
126.7214912,1499,1.5,0.505070942,0,9.142,0,9.142,9.142,4.55,2,3
101.812844,1502.33945,1.5,1.830075246,0,9.141,0,9.141,9.141,5.44,2,3
100.7641975,1499.37037,1.5,0.973300837,0,13.52,0,13.52,13.52,8.09,2,3
101.7707865,1502.325843,1.5,1.739654518,4.762,4.763,0,7.480703009,7.480703009,4.44,3,3
97.29682997,1502.904899,1.5,1.641971827,11.385,0,0,11.385,11.385,6.93,1,3
99.89341693,1499.626959,1.5,0.712879447,16.147,0,0,16.147,16.147,9.56,1,3
101.8152174,1500.105072,1.5,0.505070942,0,9.142,0,9.142,9.142,5.51,2,3
75.77108434,1503.608434,1.5,2.290077419,1.534,3.703,0,4.113017924,4.113017924,3.31,3,3
75.7246732,1504.253268,1.5,1.442482085,15.475,0,0,15.475,15.475,12.23,1,3
73.58590308,1502.39207,1.5,2.441005521,0,5.475,0,5.475,5.475,4.53,2,3
75.90787879,1502.236364,1.5,1.303151403,10.238,0,0,10.238,10.238,8.24,1,3
113.8590853,1504.414091,1.5,1.445244036,15.475,0,0,15.475,15.475,8.08,1,3
113.7888889,1501.259259,1.5,1.400440761,10.238,0,0,10.238,10.238,5.39,1,3
151.7528455,1503.569106,1.5,1.445244036,15.475,0,0,15.475,15.475,6.14,1,3
141.2052506,1501.147971,1.5,1.400440761,10.238,0,0,10.238,10.238,4.18,1,3
75.76969697,1503.606061,1.5,2.792509886,1.534,3.703,0,4.113017924,4.113017924,3.29,3,3
74.04501608,1503.212219,1.5,1.442482085,15.475,0,0,15.475,15.475,12.43,1,3
70.65759637,1503.036281,1.5,2.441005521,0,5.475,0,5.475,5.475,4.4,2,3
75.905,1503.8625,1.5,1.41112962,10.238,0,0,10.238,10.238,7.99,1,3
75.77039275,1504.438066,1.5,1.548609438,3.703,1.534,0,4.113017924,4.113017924,3.3,3,3
139.1304348,1501.872671,1,1.442482085,15.475,0,0,15.475,15.475,6.43,1,3
151.6319613,1502.656174,1,1.41112962,10.238,0,0,10.238,10.238,4.12,1,3
75.76969697,1503.515152,1.5,3.437644634,17.297,32.06,0,16.45566232,16.45566232,3.29,3,3
73.1952381,1503.27381,1.5,1.726008986,10.238,0,0,10.238,10.238,8.39,1,3
72.02631579,1501.719298,1.5,2.519290269,0,5.475,0,5.475,5.475,4.55,2,3
75.97032152,1504.375103,1.5,1.436637091,15.475,0,0,15.475,15.475,12.12,1,3
74.3253012,1499.903614,1.5,1.308620277,1.534,3.703,0,4.113017924,4.113017924,3.31,3,3
108.5804702,1501.730561,1.5,1.726008986,10.238,0,0,10.238,10.238,5.52,1,3
113.6237624,1501.079208,1.5,2.519290269,0,5.475,0,5.475,5.475,3.02,2,3
113.8618182,1501.872727,1.5,1.402797631,15.475,0,0,15.475,15.475,8.24,1,3
140.807601,1502.586698,1.5,1.726008986,10.238,0,0,10.238,10.238,4.2,1,3
151.7594937,1501.420886,1.5,1.402797631,15.475,0,0,15.475,15.475,6.31,1,3
75.76829268,1502.597561,1.5,2.792509886,3.703,1.534,0,4.113017924,4.113017924,3.27,3,3
74.00486027,1501.575942,1.5,1.726008986,10.238,0,0,10.238,10.238,8.22,1,3
70.91071429,1502.303571,1.5,2.519290269,0,5.475,0,5.475,5.475,4.47,2,3
74.1686747,1503.016064,1.5,1.402797631,15.475,0,0,15.475,15.475,12.44,1,3
75.77177177,1502.603604,1.5,1.436734483,1.534,3.703,0,4.113017924,4.113017924,3.32,3,3
151.6171285,1504.415617,0,1.726008986,10.238,0,0,10.238,10.238,3.96,1,3
151.7487603,1501.991736,0,1.402797631,15.475,0,0,15.475,15.475,6.04,1,3
75.98774885,1502.744257,1.5,0.955163748,0,66.574,0,66.574,66.574,52.23,2,2
75.78631453,1503.577831,1.5,1.001506307,0,63.176,0,63.176,63.176,49.97,2,1
75.98471747,1502.995576,1.5,1.001661403,0,63.176,0,63.176,63.176,49.72,2,2
101.9726542,1503.520107,1.5,1.001661403,0,63.176,0,63.176,63.176,37.29,2,1
101.9727054,1502.740969,1.5,1.001661403,0,63.176,0,63.176,63.176,37.36,2,2
126.9575251,1503.207358,1.5,1.001582607,0,63.176,0,63.176,63.176,29.89,2,1
125.4778146,1502.046358,1.5,1.001661403,0,63.176,0,63.176,63.176,30.19,2,2
150.0134653,1502.322772,1.5,1.001661403,0,63.176,0,63.176,63.176,25.24,2,1
151.9389068,1502.866559,1.5,1.001661403,0,63.176,0,63.176,63.176,24.87,2,2
150.259896,2997.036385,1.5,1.001582607,0,63.176,0,63.176,63.176,25,2,1
151.9387344,2997.758162,1.5,1.001661403,0,63.176,0,63.176,63.176,24.8,2,2
202.890507,2997.03452,1.5,1.001661403,0,63.176,0,63.176,63.176,18.53,2,1
199.7862797,2997.540897,1.5,1.001661403,0,63.176,0,63.176,63.176,18.94,2,2
253.8303273,2996.991316,1.5,1.001661403,0,63.176,0,63.176,63.176,14.96,2,1
253.8307795,2997.380413,1.5,1.001661403,0,63.176,0,63.176,63.176,15,2,2
294.4304688,2997.070313,1.5,1.005496139,0,63.176,0,63.176,63.176,12.79,2,1
298.5572337,2997.523052,1.5,1.001661403,0,63.176,0,63.176,63.176,12.57,2,2
304.755609,2997.030449,1.5,1.001661403,0,63.176,0,63.176,63.176,12.47,2,1
297.4661355,2997.760956,1.5,1.001661403,0,63.176,0,63.176,63.176,12.54,2,2
297.2527911,2998,1.5,0.946201931,0,63.176,0,63.176,63.176,12.53,2,1
75.63242833,2997.880387,1.5,0.955163748,0,66.574,0,66.574,66.574,52.66,2,2
71.38032787,2998,1.5,1.611315377,3.175,1.588,0,3.549981549,3.549981549,3.04,3,2
224.6613381,4500,1.5,1.001506307,0,63.176,0,63.176,63.176,16.88,2,1
228.8605359,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,16.41,2,2
297.6916933,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,12.51,2,1
297.488,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,12.49,2,2
376.2284012,4500,1.5,1.001582607,0,63.176,0,63.176,63.176,10.06,2,1
369.375,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,10.15,2,2
256.8263514,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,14.79,2,1
256.8257627,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,14.74,2,2
304.7563898,5998.768371,1.5,1.001582607,0,63.176,0,63.176,63.176,12.51,2,1
304.7573588,5998.522673,1.5,1.001661403,0,63.176,0,63.176,63.176,12.56,2,2
406.5665602,5997.998935,1.5,1.001661403,0,63.176,0,63.176,63.176,9.38,2,1
406.5637728,5998.678457,1.5,1.001661403,0,63.176,0,63.176,63.176,9.32,2,2
257.8235294,5998.781122,1.5,1.001661403,0,63.176,0,63.176,63.176,14.61,2,1
257.8231666,5998.79438,1.5,1.001661403,0,63.176,0,63.176,63.176,14.58,2,2
609.012945,5998.482201,1.5,1.005496139,0,63.176,0,63.176,63.176,6.17,2,1
560.0761035,5998.5586,1.5,1.001661403,0,63.176,0,63.176,63.176,6.56,2,2
609.012945,5998.514563,1.5,1.001661403,0,63.176,0,63.176,63.176,6.17,2,1
579.0430622,5998.505582,1.5,1.001661403,0,63.176,0,63.176,63.176,6.26,2,2
609.0286624,5999,1.5,0.946201931,0,63.176,0,63.176,63.176,6.27,2,1
75.33990148,5998.94695,1.5,0.955163748,0,66.574,0,66.574,66.574,52.77,2,2
68.59602649,5997.97351,1.5,1.611315377,3.175,1.588,0,3.549981549,3.549981549,3.01,3,2
75.63687263,1503.235153,1.5,1.001506307,0,63.176,0,63.176,63.176,50,2,1
75.98474202,1502.808472,1.5,1.001661403,0,63.176,0,63.176,63.176,49.8,2,2
101.6204964,1503.198025,1.5,1.001661403,0,63.176,0,63.176,63.176,37.46,2,1
101.9726981,1502.163812,1.5,1.001661403,0,63.176,0,63.176,63.176,37.35,2,2
125.6457847,1502.992003,1.5,1.001582607,0,63.176,0,63.176,63.176,30,2,1
125.9953535,1502.504812,1.5,1.001661403,0,63.176,0,63.176,63.176,30.12,2,2
151.9742662,1502.470044,1.5,1.001661403,0,63.176,0,63.176,63.176,24.86,2,1
151.9386354,1503.089625,1.5,1.001661403,0,63.176,0,63.176,63.176,24.76,2,2
228.8624625,4500,1.5,1.001582607,0,63.176,0,63.176,63.176,16.64,2,1
228.8612121,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,16.49,2,2
297.9409417,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,12.52,2,1
298.0681818,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,12.75,2,2
380.613198,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,9.84,2,1
380.6246305,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,10.14,2,2
256.824693,4500,1.5,1.005496139,0,63.176,0,63.176,63.176,14.65,2,1
256.8264686,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,14.8,2,2
253.1202149,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,14.88,2,1
256.8248125,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,14.66,2,2
256.8243336,4500,1.5,0.946201931,0,63.176,0,63.176,63.176,14.62,2,1
251.912516,4500,1.5,0.955163748,0,66.574,0,66.574,66.574,15.65,2,2
151.9386354,2997.749697,1.5,1.001506307,0,63.176,0,63.176,63.176,24.76,2,1
150.8009612,2997.883861,1.5,1.001661403,0,63.176,0,63.176,63.176,24.96,2,2
200.9824748,2997.676049,1.5,1.001661403,0,63.176,0,63.176,63.176,18.82,2,1
202.8917333,2997.664,1.5,1.001661403,0,63.176,0,63.176,63.176,18.74,2,2
248.79577,2998,1.5,1.001582607,0,63.176,0,63.176,63.176,15.12,2,1
253.8306667,2997.793333,1.5,1.001661403,0,63.176,0,63.176,63.176,14.99,2,2
297.00556,2996.808578,1.5,1.001661403,0,63.176,0,63.176,63.176,12.58,2,1
297.595928,2997.772905,1.5,1.001661403,0,63.176,0,63.176,63.176,12.76,2,2
297.5492514,5998.511426,1.5,1.001582607,0,63.176,0,63.176,63.176,12.68,2,1
302.7519873,5997.839428,1.5,1.001661403,0,63.176,0,63.176,63.176,12.57,2,2
406.5693122,5998.037037,1.5,1.001661403,0,63.176,0,63.176,63.176,9.44,2,1
400.5896624,5998.694093,1.5,1.001661403,0,63.176,0,63.176,63.176,9.47,2,2
255.9071332,5997.795424,1.5,1.001661403,0,63.176,0,63.176,63.176,14.85,2,1
254.7397445,5998.798252,1.5,1.001661403,0,63.176,0,63.176,63.176,14.86,2,2
609.0255591,5998.536741,1.5,1.005496139,0,63.176,0,63.176,63.176,6.25,2,1
579.3443396,5997.569182,1.5,1.001661403,0,63.176,0,63.176,63.176,6.35,2,2
75.98472362,1503.40804,1.5,1.001661403,0,63.176,0,63.176,63.176,49.74,2,1
75.38934344,1503.364398,1.5,1.001661403,0,63.176,0,63.176,63.176,50.1,2,2
75.96077647,1502.848309,1.5,0.946201931,0,63.176,0,63.176,63.176,49.96,2,1
141.2180747,2998,1.5,1.157380349,11.057,4.807,0,12.05672003,12.05672003,5.08,3,2
148.1743028,2997.691235,1.5,1.168559545,0,24.839,0,24.839,24.839,10.03,2,2
151.8447395,2997.693565,1.5,1.168606593,0,24.838,0,24.838,24.838,9.78,2,2
151.6473318,2998,1.5,0.619061494,6.763,6.763,0,10.62329556,10.62329556,4.3,3,2
151.9220513,2998,1.5,1.058038125,49.025,0,0,49.025,49.025,19.49,1,2
151.7365685,2998,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,5.76,3,2
151.9071472,2997.80452,1.5,1.100355829,0,41.423,0,41.423,41.423,16.36,2,2
141.5280702,2997.438596,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,5.69,3,2
152,2998,1.5,1.097054689,39.455,0,0,39.455,39.455,15.47,1,2
150.2068966,2998,1.5,1.039337585,14.545,6.324,0,15.8603279,15.8603279,6.37,3,2
202.4329609,2997.189944,1.5,1.157380349,11.057,4.807,0,12.05672003,12.05672003,3.57,3,2
202.7226776,2997.576503,1.5,1.168559545,0,24.839,0,24.839,24.839,7.31,2,2
202.8114525,2998,1.5,1.168606593,0,24.838,0,24.838,24.838,7.15,2,2
202.3451613,2998,1.5,0.619061494,6.763,6.763,0,10.62329556,10.62329556,3.09,3,2
202.7016461,2997.801097,1.5,1.058038125,49.025,0,0,49.025,49.025,14.57,1,2
189.4966741,2997.356984,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,4.5,3,2
197.9494382,2998,1.5,1.100355829,0,41.423,0,41.423,41.423,12.45,2,2
187.3846154,2997.254079,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,4.28,3,2
197.9769625,2997.761092,1.5,1.097054689,39.455,0,0,39.455,39.455,11.71,1,2
193.9293139,2997.334719,1.5,1.039337585,14.545,6.324,0,15.8603279,15.8603279,4.8,3,2
239.5695793,2997.061489,1.5,1.168559545,0,24.839,0,24.839,24.839,6.17,2,2
253.5745394,2996.994975,1.5,1.168606593,0,24.838,0,24.838,24.838,5.96,2,2
253.7827203,2997.751925,1.5,1.058038125,49.025,0,0,49.025,49.025,11.68,1,2
253.337386,2996.176292,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,3.28,3,2
247.9399399,2997.399399,1.5,1.100355829,0,41.423,0,41.423,41.423,9.98,2,2
244.799435,2997.067797,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,3.53,3,2
253.7331933,2997.369748,1.5,1.097054689,39.455,0,0,39.455,39.455,9.51,1,2
233.9132653,2996.443878,1.5,1.039337585,14.545,6.324,0,15.8603279,15.8603279,3.91,3,2
248.1863561,2996.985025,1.5,1.168559545,0,24.839,0,24.839,24.839,6,2,2
253.5745394,2996.994975,1.5,1.168606593,0,24.838,0,24.838,24.838,5.96,2,2
249.4059072,2997.240506,1.5,1.058038125,49.025,0,0,49.025,49.025,11.84,1,2
232.3085399,2997.173554,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,3.62,3,2
253.7423935,2997.69574,1.5,1.100355829,0,41.423,0,41.423,41.423,9.85,2,2
230.3504532,2997.093656,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,3.3,3,2
253.8596112,2997.676026,1.5,1.107173259,39.455,0,0,39.455,39.455,9.25,1,2
250.6313131,2995.651515,1.5,1.065327869,14.545,6.324,0,15.8603279,15.8603279,3.95,3,2
151.5766017,2996.245125,1.5,1.613748073,0,9.141,0,9.141,9.141,3.58,2,3
150.745614,2994.732456,1.5,0.141629473,11.385,0,0,11.385,11.385,4.55,1,3
145.6965099,2997.52959,1.5,0.37287405,16.147,0,0,16.147,16.147,6.58,1,3
202.4794872,2997.25641,1.5,0.973300837,0,13.52,0,13.52,13.52,3.89,2,3
202.4011799,2997.174041,1.5,1.641971827,11.385,0,0,11.385,11.385,3.38,1,3
202.5726316,2998,1.5,0.712879447,16.147,0,0,16.147,16.147,4.74,1,3
182.3672131,2998,1.5,0.505070942,0,9.142,0,9.142,9.142,3.04,2,3
253.230303,2995.242424,1.5,0.973300837,0,13.52,0,13.52,13.52,3.29,2,3
244.8947368,2997.24812,1.5,0.712879447,16.147,0,0,16.147,16.147,3.98,1,3
253.2279635,2996.237082,1.5,0.973300837,0,13.52,0,13.52,13.52,3.28,2,3
227.9271523,2996.07947,1.5,1.641971827,11.385,0,0,11.385,11.385,3.01,1,3
251.9546599,2997.269521,1.5,0.712879447,16.147,0,0,16.147,16.147,3.96,1,3
151.7520392,2996.988581,1.5,1.445244036,15.475,0,0,15.475,15.475,6.12,1,3
140.8605201,2998,1.5,1.391316381,10.238,0,0,10.238,10.238,4.22,1,3
228.4938575,2995.690418,1.5,1.442482085,15.475,0,0,15.475,15.475,4.06,1,3
303.9967105,2993.986842,1.5,1.445244036,15.475,0,0,15.475,15.475,3.03,1,3
151.2626427,2995.471452,1.5,1.442482085,15.475,0,0,15.475,15.475,6.12,1,3
151.6354916,2998,1.5,1.41112962,10.238,0,0,10.238,10.238,4.16,1,3
222.7172897,2995.897196,1,1.445244036,15.475,0,0,15.475,15.475,4.27,1,3
149.8085106,2996.58156,1.5,1.726008986,10.238,0,0,10.238,10.238,4.22,1,3
151.8580968,2997.51586,1.5,1.402797631,15.475,0,0,15.475,15.475,5.98,1,3
228.4495192,2994.394231,1.5,1.402797631,15.475,0,0,15.475,15.475,4.15,1,3
304.0615385,2996.184615,1.5,1.402797631,15.475,0,0,15.475,15.475,3.24,1,3
140.9129412,2996.588235,1.5,1.726008986,10.238,0,0,10.238,10.238,4.24,1,3
144.7272727,2998.015949,1.5,1.402797631,15.475,0,0,15.475,15.475,6.26,1,3
228.4547619,2997.285714,0,1.402797631,15.475,0,0,15.475,15.475,4.19,1,3
75.98547401,1503.208716,3,0.955163748,0,66.574,0,66.574,66.574,52.31,2,2
75.98473896,1503.580321,3,1.001506307,0,63.176,0,63.176,63.176,49.79,2,1
75.74864702,1503.044899,3,1.001661403,0,63.176,0,63.176,63.176,49.88,2,2
101.2758344,1503.558077,3,1.001661403,0,63.176,0,63.176,63.176,37.44,2,1
101.6268657,1502.965885,3,1.001661403,0,63.176,0,63.176,63.176,37.51,2,2
126.9576808,1501.815728,3,1.001582607,0,63.176,0,63.176,63.176,30,2,1
126.9576101,1502.187583,3,1.001661403,0,63.176,0,63.176,63.176,29.95,2,2
150,1502.225678,3,1.001661403,0,63.176,0,63.176,63.176,25.07,2,1
150.6437425,1502.346661,3,1.001661403,0,63.176,0,63.176,63.176,25,2,2
151.939127,2995.957549,3,1.001582607,0,63.176,0,63.176,63.176,24.96,2,1
150.3810091,2996.692888,3,1.001661403,0,63.176,0,63.176,63.176,25.16,2,2
202.8922505,2995.791932,3,1.001661403,0,63.176,0,63.176,63.176,18.83,2,1
199.9846154,2995.310345,3,1.001661403,0,63.176,0,63.176,63.176,18.84,2,2
253.8302139,2995.580214,3,1.001661403,0,63.176,0,63.176,63.176,14.95,2,1
245.6414108,2995.668191,3,1.001661403,0,63.176,0,63.176,63.176,15.3,2,2
303.736211,2996.361311,3,1.005496139,0,63.176,0,63.176,63.176,12.5,2,1
299.2523734,2996.109177,3,1.001661403,0,63.176,0,63.176,63.176,12.63,2,2
300.9695269,2994.567763,3,1.001661403,0,63.176,0,63.176,63.176,12.46,2,1
304.7585115,2996.353127,3,1.001661403,0,63.176,0,63.176,63.176,12.62,2,2
304.7567783,2998,3,0.946201931,0,63.176,0,63.176,63.176,12.53,2,1
75.98555408,2996.31591,3,0.955163748,0,66.574,0,66.574,66.574,52.6,2,2
73.54785479,2998,3,1.611315377,3.175,1.588,0,3.549981549,3.549981549,3.02,3,2
