FeedRate,SpindleSpeed,DepthofCut,ratio_cut,Cut_X,Cut_Y,Cut_Z,Cut_XY,Cut_XYZ,Duration,Volumecut,cut_direct,cut_method
367.18875,4500,1,1.058038125,49.025,0,0,49.025,49.025,7.99,143.25,1,2
362.2901786,4500,1,1.100355829,0,41.423,0,41.423,41.423,6.71,120.72,2,2
364.1105991,4500,1,1.107173259,39.455,0,0,39.455,39.455,6.5,118.79,1,2
194.4864865,4500.870871,1,0.141629473,11.385,0,0,11.385,11.385,3.32,0.32,1,3
228.457346,4500.023697,1,0.37287405,16.147,0,0,16.147,16.147,4.21,5.04,1,3
278.9852941,4500.823529,1,0.712879447,16.147,0,0,16.147,16.147,3.39,13.72,1,3
228.3475783,4500,1,0.973300837,0,13.52,0,13.52,13.52,3.5,41.93,2,3
219.5929487,4500.032051,1,1.641971827,11.385,0,0,11.385,11.385,3.11,144.89,1,3
213.3289183,4500,1,0.712879447,16.147,0,0,16.147,16.147,4.52,13.72,1,3
304.0868263,4500,1,0.712879447,16.147,0,0,16.147,16.147,3.33,13.72,1,3
228.443609,4500.025063,1,1.445244036,15.475,0,0,15.475,15.475,3.98,153.59,1,3
256.3146667,4500,1,1.442482085,15.475,0,0,15.475,15.475,3.74,152.61,1,3
212.4522145,4500.02331,1,1.442482085,15.475,0,0,15.475,15.475,4.28,152.61,1,3
256.2900552,4500.027624,1,1.445244036,15.475,0,0,15.475,15.475,3.61,153.52,1,3
217.8009368,4500,1,1.442482085,15.475,0,0,15.475,15.475,4.26,152.61,1,3
204.3039216,4500,1,1.726008986,10.238,0,0,10.238,10.238,3.05,128.79,1,3
211.7576471,4500.023529,1,1.402797631,15.475,0,0,15.475,15.475,4.24,81.04,1,3
256.2841226,4500.027855,1,1.402797631,15.475,0,0,15.475,15.475,3.58,81.87,1,3
211.2566586,4500,1,1.402797631,15.475,0,0,15.475,15.475,4.12,81.87,1,3
256.280112,4500.028011,1,1.402797631,15.475,0,0,15.475,15.475,3.56,81.87,1,3
202.4629213,4500,0,1.402797631,15.475,0,0,15.475,15.475,4.44,0,1,3
124.4804348,1501.76087,0,1.747232921,0,0,2,9.349379737,9.560904846,4.59,31.82,0,0
129.7111111,1502.466667,0,1.875658992,0,0,2,9.349379737,9.560904846,4.49,89.12,0,0
121.6997792,1502.333333,0,1.875658992,0,0,2,9.349379737,9.560904846,4.52,89.12,0,0
125.9846827,1502.326039,0,1.875658992,0,0,2,9.349379737,9.560904846,4.56,89.12,0,0
75.85665269,1504.577583,1,0.955163748,0,66.574,0,66.574,66.574,52.45,317.07,2,2
75.9847512,1503.664928,1,1.001506307,0,63.176,0,63.176,63.176,49.83,186.59,2,1
75.98834171,1502.644221,1,1.001661403,0,63.176,0,63.176,63.176,49.74,192.65,2,2
101.9727637,1503.168224,1,1.001661403,0,63.176,0,63.176,63.176,37.44,192.78,2,1
101.978512,1502.929627,1,1.001661403,0,63.176,0,63.176,63.176,37.22,192.87,2,2
126.9574111,1503.466801,1,1.001582607,0,63.176,0,63.176,63.176,29.81,186.66,2,1
126.1359385,1502.393454,1,1.001661403,0,63.176,0,63.176,63.176,29.93,192.65,2,2
150.1789137,1502.901757,1,1.001661403,0,63.176,0,63.176,63.176,25.03,192.78,2,1
151.6970541,1503.028662,1,1.001661403,0,63.176,0,63.176,63.176,25.11,192.87,2,2
151.9522267,2998,1,1.001582607,0,63.176,0,63.176,63.176,24.69,186.66,2,1
151.9385859,2998,1,1.001661403,0,63.176,0,63.176,63.176,24.74,192.65,2,2
199.4385965,2998,1,1.001661403,0,63.176,0,63.176,63.176,18.8,192.78,2,1
199.6526596,2998,1,1.001661403,0,63.176,0,63.176,63.176,18.79,192.87,2,2
249,2998,1,1.001661403,0,63.176,0,63.176,63.176,15.23,192.98,2,1
248.8231427,2998,1,1.001661403,0,63.176,0,63.176,63.176,15.2,186.77,2,2
302.1730463,2998,1,1.005496139,0,63.176,0,63.176,63.176,12.53,192.79,2,1
304.7567783,2998,1,1.001661403,0,63.176,0,63.176,63.176,12.53,192.87,2,2
304.756195,2998,1,1.001661403,0,63.176,0,63.176,63.176,12.5,192.98,2,1
300.5940989,2997.760766,1,1.001661403,0,63.176,0,63.176,63.176,12.53,186.77,2,2
297.7149682,2998,1,0.946201931,0,63.176,0,63.176,63.176,12.55,83.01,2,1
75.92291627,2997.886083,1,0.955163748,0,66.574,0,66.574,66.574,52.66,317.07,2,2
228.8628743,4500,1,1.001506307,0,63.176,0,63.176,63.176,16.69,186.59,2,1
228.8612121,4500,1,1.001661403,0,63.176,0,63.176,63.176,16.49,192.65,2,2
301.6521739,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.64,192.78,2,1
304.7558046,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.48,192.87,2,2
369.9244186,4500,1,1.001582607,0,63.176,0,63.176,63.176,10.31,186.66,2,1
369.3864307,4500,1,1.001661403,0,63.176,0,63.176,63.176,10.16,192.65,2,2
256.8242134,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.61,192.78,2,1
254.5003344,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.94,192.87,2,2
292.1396256,5999,1,1.001582607,0,63.176,0,63.176,63.176,12.81,186.66,2,1
304.7510204,5999,1,1.001661403,0,63.176,0,63.176,63.176,12.24,192.65,2,2
393.2179894,5999,1,1.001661403,0,63.176,0,63.176,63.176,9.44,192.78,2,1
406.572479,5998.684874,1,1.001661403,0,63.176,0,63.176,63.176,9.51,192.87,2,2
253.0013405,5998.597855,1,1.001661403,0,63.176,0,63.176,63.176,14.91,192.98,2,1
257.8244898,5999,1,1.001661403,0,63.176,0,63.176,63.176,14.69,186.77,2,2
609,5999,1,1.005496139,0,63.176,0,63.176,63.176,6.09,192.79,2,1
580.9062003,5998.538951,1,1.001661403,0,63.176,0,63.176,63.176,6.28,192.87,2,2
608.9967105,5998.539474,1,1.001661403,0,63.176,0,63.176,63.176,6.07,192.98,2,1
609.0255591,5998.520767,1,1.001661403,0,63.176,0,63.176,63.176,6.25,186.77,2,2
609.0286624,5999,1,0.946201931,0,63.176,0,63.176,63.176,6.27,83.01,2,1
75.98549895,5999,1,0.955163748,0,66.574,0,66.574,66.574,52.4,317.07,2,2
70.40264026,5999,1,1.611315377,3.175,1.588,0,3.549981549,3.549981549,3.02,10.65,3,2
75.98473282,1503.262756,1,1.001506307,0,63.176,0,63.176,63.176,49.77,186.59,2,1
75.69945794,1502.916884,1,1.001661403,0,63.176,0,63.176,63.176,49.8,192.65,2,2
101.9725216,1503.458513,1,1.001661403,0,63.176,0,63.176,63.176,37.11,192.78,2,1
101.9725585,1503.040893,1,1.001661403,0,63.176,0,63.176,63.176,37.16,192.87,2,2
126.9576101,1503.679573,1,1.001582607,0,63.176,0,63.176,63.176,29.95,186.66,2,1
125.7308461,1503.413724,1,1.001661403,0,63.176,0,63.176,63.176,30.01,192.65,2,2
150.39377,1503.636581,1,1.001661403,0,63.176,0,63.176,63.176,25.03,192.78,2,1
151.9386354,1503.428744,1,1.001661403,0,63.176,0,63.176,63.176,24.76,192.87,2,2
228.8622971,4500,1,1.001582607,0,63.176,0,63.176,63.176,16.62,186.66,2,1
228.8624625,4500,1,1.001661403,0,63.176,0,63.176,63.176,16.64,192.65,2,2
304.756195,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.5,192.78,2,1
304.7571656,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.55,192.87,2,2
376.7389163,4500,1,1.001661403,0,63.176,0,63.176,63.176,10.14,192.98,2,1
380.6155399,4500,1,1.001661403,0,63.176,0,63.176,63.176,9.9,186.77,2,2
256.281586,4500,1,1.005496139,0,63.176,0,63.176,63.176,14.87,192.79,2,1
254.2540214,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.91,192.87,2,2
249.2038513,4500,1,1.001661403,0,63.176,0,63.176,63.176,15.05,192.98,2,1
256.4803202,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.98,186.77,2,2
256.8264686,4500,1,0.946201931,0,63.176,0,63.176,63.176,14.8,83.01,2,1
256.8348329,4500,1,0.955163748,0,66.574,0,66.574,66.574,15.55,317.07,2,2
150.1189621,2998,1,1.001506307,0,63.176,0,63.176,63.176,25.04,186.59,2,1
150.3611774,2997.876691,1,1.001661403,0,63.176,0,63.176,63.176,25.13,192.65,2,2
202.8908015,2998,1,1.001661403,0,63.176,0,63.176,63.176,18.58,192.78,2,1
201.4541578,2997.834755,1,1.001661403,0,63.176,0,63.176,63.176,18.75,192.87,2,2
253.8294157,2998,1,1.001582607,0,63.176,0,63.176,63.176,14.88,186.66,2,1
253.8313413,2998,1,1.001661403,0,63.176,0,63.176,63.176,15.05,192.65,2,2
304.7526358,2998,1,1.001661403,0,63.176,0,63.176,63.176,12.32,192.78,2,1
298.0309033,2997.762282,1,1.001661403,0,63.176,0,63.176,63.176,12.61,192.87,2,2
304.7552167,5999,1,1.001582607,0,63.176,0,63.176,63.176,12.45,186.66,2,1
304.7573588,5998.753381,1,1.001661403,0,63.176,0,63.176,63.176,12.56,192.65,2,2
406.5679406,5998.692144,1,1.001661403,0,63.176,0,63.176,63.176,9.41,192.78,2,1
406.5642398,5998.689507,1,1.001661403,0,63.176,0,63.176,63.176,9.33,192.87,2,2
257.8242507,5999,1,1.001661403,0,63.176,0,63.176,63.176,14.67,192.98,2,1
257.8249661,5998.592944,1,1.001661403,0,63.176,0,63.176,63.176,14.73,186.77,2,2
578.0333863,5998.491256,1,1.005496139,0,63.176,0,63.176,63.176,6.28,192.79,2,1
609.0065147,5998.495114,1,1.001661403,0,63.176,0,63.176,63.176,6.13,192.87,2,2
75.52870574,1503.502901,1,1.001661403,0,63.176,0,63.176,63.176,49.98,192.98,2,1
75.52785571,1503.44489,1,1.001661403,0,63.176,0,63.176,63.176,49.89,186.77,2,2
75.98469593,1501.38824,1,0.946201931,0,63.176,0,63.176,63.176,49.65,83.01,2,1
75.50227445,1503.518575,1,0.955163748,0,66.574,0,66.574,66.574,52.75,317.07,2,2
227.9501502,4500,1,1.001506307,0,63.176,0,63.176,63.176,16.64,186.59,2,1
228.8631201,4500,1,1.001661403,0,63.176,0,63.176,63.176,16.72,192.65,2,2
304.7524351,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.31,192.78,2,1
291.9781079,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.78,192.87,2,2
380.6223984,4500,1,1.001582607,0,63.176,0,63.176,63.176,10.08,186.66,2,1
380.613198,4500,1,1.001661403,0,63.176,0,63.176,63.176,9.84,192.65,2,2
256.8284379,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.97,192.78,2,1
256.8282086,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.95,192.87,2,2
151.9389803,2998,1,1.001582607,0,63.176,0,63.176,63.176,24.9,186.66,2,1
151.9390782,2997.887776,1,1.001661403,0,63.176,0,63.176,63.176,24.94,192.65,2,2
202.8909774,2998,1,1.001661403,0,63.176,0,63.176,63.176,18.61,192.78,2,1
199.5465178,2997.835194,1,1.001661403,0,63.176,0,63.176,63.176,18.8,192.87,2,2
253.8403474,2997.799599,1,1.001661403,0,63.176,0,63.176,63.176,14.96,192.98,2,1
253.8304406,2998,1,1.001661403,0,63.176,0,63.176,63.176,14.97,186.77,2,2
300.3990423,2998,1,1.005496139,0,63.176,0,63.176,63.176,12.52,192.79,2,1
304.7565842,2998,1,1.001661403,0,63.176,0,63.176,63.176,12.52,192.87,2,2
302.2915682,2997.763593,1,1.001661403,0,63.176,0,63.176,63.176,12.68,192.98,2,1
304.7571656,2997.761146,1,1.001661403,0,63.176,0,63.176,63.176,12.55,186.77,2,2
304.2412698,2998,1,0.946201931,0,63.176,0,63.176,63.176,12.59,83.01,2,1
75.55328024,2997.941221,1,0.955163748,0,66.574,0,66.574,66.574,52.73,317.07,2,2
71.34983498,2998,1,1.611315377,3.175,1.588,0,3.549981549,3.549981549,3.02,10.65,3,2
304.7536349,5999,1,1.001506307,0,63.176,0,63.176,63.176,12.37,186.59,2,1
304.7577442,5998.769658,1,1.001661403,0,63.176,0,63.176,63.176,12.58,192.65,2,2
406.1016771,5998.696017,1,1.001661403,0,63.176,0,63.176,63.176,9.53,192.78,2,1
397.3414376,5998.376321,1,1.001661403,0,63.176,0,63.176,63.176,9.45,192.87,2,2
256.0294511,5999,1,1.001582607,0,63.176,0,63.176,63.176,14.93,186.66,2,1
257.8246091,5999,1,1.001661403,0,63.176,0,63.176,63.176,14.7,192.65,2,2
609.0271132,5999,1,1.001661403,0,63.176,0,63.176,63.176,6.26,192.78,2,1
609.024,5999,1,1.001661403,0,63.176,0,63.176,63.176,6.24,192.87,2,2
75.70054011,1502.958792,1,1.001582607,0,63.176,0,63.176,63.176,49.98,186.66,2,1
75.67746451,1503.307139,1,1.001661403,0,63.176,0,63.176,63.176,50,192.65,2,2
101.9727491,1503.683409,1,1.001661403,0,63.176,0,63.176,63.176,37.42,192.78,2,1
101.9726688,1503.228296,1,1.001661403,0,63.176,0,63.176,63.176,37.31,192.87,2,2
126.9575677,1503.316739,1,1.001661403,0,63.176,0,63.176,63.176,29.92,192.98,2,1
126.9623529,1503.453782,1,1.001661403,0,63.176,0,63.176,63.176,29.74,186.77,2,2
151.9389558,1502.690763,1,1.005496139,0,63.176,0,63.176,63.176,24.89,192.79,2,1
151.5567955,1502.611,1,1.001661403,0,63.176,0,63.176,63.176,25.08,192.87,2,2
151.8225612,1504.010036,1,1.001661403,0,63.176,0,63.176,63.176,24.9,192.98,2,1
150.2008751,1503.415274,1,1.001661403,0,63.176,0,63.176,63.176,25.13,186.77,2,2
151.842504,1501.974482,1,0.946201931,0,63.176,0,63.176,63.176,25.07,83.01,2,1
75.84033613,1499.630252,0,0.69638751,2.988,5.319,0,6.100811831,6.100811831,4.75,0,3,0
71.62380038,1502.550864,0,1.178219198,3.051,5.499,0,6.288688417,6.288688417,5.2,0,3,0
72.21262458,1500.511628,0,1.014488266,5.278,5,0,7.270301507,7.270301507,6.01,0,3,0
73.5560166,1503.948133,0,1.220183333,5.797,10.451,0,11.95109242,11.95109242,9.63,0,3,0
70.98561151,1501.925659,0,1.261269202,0,5,0,5,5,4.16,0,2,0
75.80612245,1502.80102,0,1.044758293,4.358,1.895,0,4.75217729,4.75217729,3.91,0,3,0
75.80612245,1500.607143,1.5,1.455609838,0,5,0,5,5,3.91,12.915,2,2
75.92058516,1503.033438,1.5,1.157380349,11.057,4.807,0,12.05672003,12.05672003,9.56,61.59,3,2
75.96106557,1504.030738,1.5,1.168559545,0,24.839,0,24.839,24.839,19.51,113.115,2,2
75.97578568,1502.858836,1.5,1.168606593,0,24.838,0,24.838,24.838,19.4,104.28,2,2
75.90919952,1503.79092,1.5,0.619061494,6.763,6.763,0,10.62329556,10.62329556,8.36,17.07,3,2
75.41297631,1503.992276,1.5,1.058038125,49.025,0,0,49.025,49.025,38.83,214.875,1,2
75.93321617,1504.272408,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,11.37,79.245,3,2
75.97685044,1502.783125,1.5,1.100355829,0,41.423,0,41.423,41.423,32.82,181.08,2,2
75.93140794,1503.052347,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,11.07,36.81,3,2
75.84051447,1503.797428,1.5,1.097054689,39.455,0,0,39.455,39.455,31.09,177.39,1,2
75.9399684,1502.791469,1.5,1.039337585,14.545,6.324,0,15.8603279,15.8603279,12.65,59.28,3,2
93.95419847,1500.552163,0,0.69638751,2.988,5.319,0,6.100811831,6.100811831,3.92,0,3,0
97.85421995,1504.396419,0,1.190000361,3.02,5.445,0,6.226429555,6.226429555,3.9,0,3,0
94.85776805,1500.334792,0,0.464618933,12.28,5.818,0,13.58850706,13.58850706,4.56,0,3,0
101.8583333,1501.875,0,1.139569819,5.797,10.451,0,11.95109242,11.95109242,7.19,0,3,0
100.3166667,1502.722222,1.5,1.157380349,11.057,4.807,0,12.05672003,12.05672003,7.19,61.59,3,2
101.0782609,1503.842809,1.5,1.168559545,0,24.839,0,24.839,24.839,14.94,113.115,2,2
100.8233714,1503.80188,1.5,1.168606593,0,24.838,0,24.838,24.838,14.88,104.28,2,2
101.8403756,1503.85133,1.5,0.619061494,6.763,6.763,0,10.62329556,10.62329556,6.38,17.07,3,2
101.1405015,1503.695981,1.5,1.058038125,49.025,0,0,49.025,49.025,29.1,214.92,1,2
101.880141,1503.629847,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,8.5,79.245,3,2
101.9582651,1502.518822,1.5,1.100355829,0,41.423,0,41.423,41.423,24.43,181.08,2,2
101.8729763,1502.499377,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,8.02,36.81,3,2
101.9563169,1503.62955,1.5,1.097054689,39.455,0,0,39.455,39.455,23.34,177.39,1,2
101.8905579,1502.873391,1.5,1.039337585,14.545,6.324,0,15.8603279,15.8603279,9.31,59.28,3,2
126.5836066,1502.836066,0,1.178219198,3.051,5.499,0,6.288688417,6.288688417,3.04,0,3,0
122.8627451,1499.028011,0,0.464618933,12.28,5.818,0,13.58850706,13.58850706,3.56,0,3,0
126.7791304,1502.130435,0,1.139569819,5.797,10.451,0,11.95109242,11.95109242,5.74,0,3,0
126.7768014,1504.272408,1.5,0.717798926,7.598,4.807,0,8.990931709,8.990931709,5.68,18.96,3,2
125.7556866,1502.546757,1.5,1.168559545,0,24.839,0,24.839,24.839,11.86,113.115,2,2
123.8276436,1503.229808,1.5,1.168606593,0,24.838,0,24.838,24.838,12,104.28,2,2
119.4142582,1501.967245,1.5,0.619061494,6.763,6.763,0,10.62329556,10.62329556,5.18,17.07,3,2
125.3717949,1503.465812,1.5,1.058038125,49.025,0,0,49.025,49.025,23.39,214.92,1,2
126.8185714,1502.042857,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,6.99,79.245,3,2
125.0176234,1503.159114,1.5,1.100355829,0,41.423,0,41.423,41.423,19.85,181.08,2,2
124.0765697,1501.312404,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,6.52,36.81,3,2
126.9323028,1503.179104,1.5,1.107173259,39.455,0,0,39.455,39.455,18.75,178.185,1,2
126.8308921,1502.608522,1.5,1.065327869,14.545,6.324,0,15.8603279,15.8603279,7.5,98.565,3,2
95.87660668,1499.771208,0,0.69638751,2.988,5.319,0,6.100811831,6.100811831,3.88,0,3,0
101.7205479,1504.863014,0,1.178219198,3.051,5.499,0,6.288688417,6.288688417,3.64,0,3,0
101.7718121,1499.693512,0,1.014488266,5.278,5,0,7.270301507,7.270301507,4.46,0,3,0
101.7755961,1504.021038,0,1.220183333,5.797,10.451,0,11.95109242,11.95109242,7.12,0,3,0
101.6666667,1499.03268,0,1.261269202,0,5,0,5,5,3.05,0,2,0
101.8583333,1503.527778,1.5,0.717798926,7.598,4.807,0,8.990931709,8.990931709,7.19,18.96,3,2
97.77837116,1503.719626,1.5,1.168559545,0,24.839,0,24.839,24.839,14.97,113.115,2,2
101.9309411,1503.116452,1.5,1.168606593,0,24.838,0,24.838,24.838,14.76,104.28,2,2
101.8423493,1502.771252,1.5,0.619061494,6.763,6.763,0,10.62329556,10.62329556,6.46,17.07,3,2
101.4281314,1502.976728,1.5,1.058038125,49.025,0,0,49.025,49.025,29.21,214.875,1,2
98.22764228,1502.948897,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,8.6,79.245,3,2
101.9582993,1503.901881,1.5,1.100355829,0,41.423,0,41.423,41.423,24.45,181.08,2,2
101.8834586,1504.025063,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,7.97,36.81,3,2
101.2884533,1503.247976,1.5,1.107173259,39.455,0,0,39.455,39.455,23.46,178.185,1,2
98.70967742,1502.423517,1.5,1.065327869,14.545,6.324,0,15.8603279,15.8603279,9.6,98.565,3,2
75.89400279,1501.23152,1.5,1.830075246,0,9.141,0,9.141,9.141,7.16,117.735,2,3
75.39794967,1500.127679,1.5,0.905544169,0,13.52,0,13.52,13.52,10.72,41.91,2,3
75.87479407,1502.558484,1.5,1.739654518,4.762,4.763,0,7.480703009,7.480703009,6.06,51.99,3,3
75.9173913,1503,1.5,1.011017132,11.385,0,0,11.385,11.385,9.19,44.325,1,3
75.68478261,1499.916149,1.5,0.712879447,16.147,0,0,16.147,16.147,12.87,20.58,1,3
71.52254642,1499.782493,1.5,0.505070942,0,9.142,0,9.142,9.142,7.53,1.71,2,3
101.8060837,1503.163498,1.5,1.830075246,0,9.141,0,9.141,9.141,5.25,132.255,2,3
101.8737624,1500.089109,1.5,0.973300837,0,13.52,0,13.52,13.52,8.07,62.895,2,3
98.95045045,1501.77027,1.5,1.739654518,4.762,4.763,0,7.480703009,7.480703009,4.43,54.225,3,3
101.8506589,1501.752562,1.5,1.641971827,11.385,0,0,11.385,11.385,6.82,217.335,1,3
101.8930818,1500.656184,1.5,0.712879447,16.147,0,0,16.147,16.147,9.53,20.58,1,3
101.8107607,1499,1.5,0.505070942,0,9.142,0,9.142,9.142,5.38,1.71,2,3
120.9271523,1501.626932,1.5,1.830075246,0,9.141,0,9.141,9.141,4.52,132.255,2,3
123.8111782,1499.015106,1.5,0.973300837,0,13.52,0,13.52,13.52,6.61,62.895,2,3
118.8015666,1502.05483,1.5,1.739654518,4.762,4.763,0,7.480703009,7.480703009,3.82,54.225,3,3
124.8553114,1501.857143,1.5,1.641971827,11.385,0,0,11.385,11.385,5.45,217.335,1,3
123.8821244,1499.401554,1.5,0.712879447,16.147,0,0,16.147,16.147,7.71,20.58,1,3
126.7214912,1499,1.5,0.505070942,0,9.142,0,9.142,9.142,4.55,1.71,2,3
101.812844,1502.33945,1.5,1.830075246,0,9.141,0,9.141,9.141,5.44,132.255,2,3
100.7641975,1499.37037,1.5,0.973300837,0,13.52,0,13.52,13.52,8.09,62.895,2,3
101.7707865,1502.325843,1.5,1.739654518,4.762,4.763,0,7.480703009,7.480703009,4.44,54.225,3,3
97.29682997,1502.904899,1.5,1.641971827,11.385,0,0,11.385,11.385,6.93,217.335,1,3
99.89341693,1499.626959,1.5,0.712879447,16.147,0,0,16.147,16.147,9.56,20.58,1,3
101.8152174,1500.105072,1.5,0.505070942,0,9.142,0,9.142,9.142,5.51,1.71,2,3
75.77108434,1503.608434,1.5,2.290077419,1.534,3.703,0,4.113017924,4.113017924,3.31,0.945,3,3
75.7246732,1504.253268,1.5,1.442482085,15.475,0,0,15.475,15.475,12.23,229.035,1,3
73.58590308,1502.39207,1.5,2.441005521,0,5.475,0,5.475,5.475,4.53,70.5,2,3
75.90787879,1502.236364,1.5,1.303151403,10.238,0,0,10.238,10.238,8.24,56.505,1,3
113.8590853,1504.414091,1.5,1.445244036,15.475,0,0,15.475,15.475,8.08,230.28,1,3
113.7888889,1501.259259,1.5,1.400440761,10.238,0,0,10.238,10.238,5.39,57.705,1,3
151.7528455,1503.569106,1.5,1.445244036,15.475,0,0,15.475,15.475,6.14,230.28,1,3
141.2052506,1501.147971,1.5,1.400440761,10.238,0,0,10.238,10.238,4.18,57.705,1,3
75.76969697,1503.606061,1.5,2.792509886,1.534,3.703,0,4.113017924,4.113017924,3.29,11.565,3,3
74.04501608,1503.212219,1.5,1.442482085,15.475,0,0,15.475,15.475,12.43,228.915,1,3
70.65759637,1503.036281,1.5,2.441005521,0,5.475,0,5.475,5.475,4.4,70.5,2,3
75.905,1503.8625,1.5,1.41112962,10.238,0,0,10.238,10.238,7.99,59.73,1,3
75.77039275,1504.438066,1.5,1.548609438,3.703,1.534,0,4.113017924,4.113017924,3.3,3.57,3,3
139.1304348,1501.872671,1,1.442482085,15.475,0,0,15.475,15.475,6.43,152.61,1,3
151.6319613,1502.656174,1,1.41112962,10.238,0,0,10.238,10.238,4.12,39.82,1,3
75.76969697,1503.515152,1.5,3.437644634,17.297,32.06,0,16.45566232,16.45566232,3.29,191.865,3,3
73.1952381,1503.27381,1.5,1.726008986,10.238,0,0,10.238,10.238,8.39,166.155,1,3
72.02631579,1501.719298,1.5,2.519290269,0,5.475,0,5.475,5.475,4.55,71.19,2,3
75.97032152,1504.375103,1.5,1.436637091,15.475,0,0,15.475,15.475,12.12,147.81,1,3
74.3253012,1499.903614,1.5,1.308620277,1.534,3.703,0,4.113017924,4.113017924,3.31,9.855,3,3
108.5804702,1501.730561,1.5,1.726008986,10.238,0,0,10.238,10.238,5.52,193.185,1,3
113.6237624,1501.079208,1.5,2.519290269,0,5.475,0,5.475,5.475,3.02,71.19,2,3
113.8618182,1501.872727,1.5,1.402797631,15.475,0,0,15.475,15.475,8.24,122.805,1,3
140.807601,1502.586698,1.5,1.726008986,10.238,0,0,10.238,10.238,4.2,193.185,1,3
151.7594937,1501.420886,1.5,1.402797631,15.475,0,0,15.475,15.475,6.31,122.805,1,3
75.76829268,1502.597561,1.5,2.792509886,3.703,1.534,0,4.113017924,4.113017924,3.27,11.565,3,3
74.00486027,1501.575942,1.5,1.726008986,10.238,0,0,10.238,10.238,8.22,193.185,1,3
70.91071429,1502.303571,1.5,2.519290269,0,5.475,0,5.475,5.475,4.47,71.19,2,3
74.1686747,1503.016064,1.5,1.402797631,15.475,0,0,15.475,15.475,12.44,122.805,1,3
75.77177177,1502.603604,1.5,1.436734483,1.534,3.703,0,4.113017924,4.113017924,3.32,3.15,3,3
151.6171285,1504.415617,0,1.726008986,10.238,0,0,10.238,10.238,3.96,0,1,3
151.7487603,1501.991736,0,1.402797631,15.475,0,0,15.475,15.475,6.04,0,1,3
143.9691517,2998.025707,0,1.875658992,0,0,2,9.349379737,9.560904846,3.88,102.345,0,0
155.5690608,2997.143646,0,1.875658992,0,0,2,9.349379737,9.560904846,3.61,133.68,0,0
155.5737705,2997.153005,0,1.875658992,0,0,2,9.349379737,9.560904846,3.65,133.68,0,0
141.7974684,2997.240506,0,1.875658992,0,0,2,9.349379737,9.560904846,3.94,133.68,0,0
75.98774885,1502.744257,1.5,0.955163748,0,66.574,0,66.574,66.574,52.23,475.605,2,2
75.78631453,1503.577831,1.5,1.001506307,0,63.176,0,63.176,63.176,49.97,279.885,2,1
75.98471747,1502.995576,1.5,1.001661403,0,63.176,0,63.176,63.176,49.72,288.975,2,2
101.9726542,1503.520107,1.5,1.001661403,0,63.176,0,63.176,63.176,37.29,289.17,2,1
101.9727054,1502.740969,1.5,1.001661403,0,63.176,0,63.176,63.176,37.36,289.305,2,2
126.9575251,1503.207358,1.5,1.001582607,0,63.176,0,63.176,63.176,29.89,279.99,2,1
125.4778146,1502.046358,1.5,1.001661403,0,63.176,0,63.176,63.176,30.19,288.975,2,2
150.0134653,1502.322772,1.5,1.001661403,0,63.176,0,63.176,63.176,25.24,289.17,2,1
151.9389068,1502.866559,1.5,1.001661403,0,63.176,0,63.176,63.176,24.87,289.305,2,2
150.259896,2997.036385,1.5,1.001582607,0,63.176,0,63.176,63.176,25,279.99,2,1
151.9387344,2997.758162,1.5,1.001661403,0,63.176,0,63.176,63.176,24.8,288.975,2,2
202.890507,2997.03452,1.5,1.001661403,0,63.176,0,63.176,63.176,18.53,289.17,2,1
199.7862797,2997.540897,1.5,1.001661403,0,63.176,0,63.176,63.176,18.94,289.305,2,2
253.8303273,2996.991316,1.5,1.001661403,0,63.176,0,63.176,63.176,14.96,289.47,2,1
253.8307795,2997.380413,1.5,1.001661403,0,63.176,0,63.176,63.176,15,280.155,2,2
294.4304688,2997.070313,1.5,1.005496139,0,63.176,0,63.176,63.176,12.79,289.185,2,1
298.5572337,2997.523052,1.5,1.001661403,0,63.176,0,63.176,63.176,12.57,289.305,2,2
304.755609,2997.030449,1.5,1.001661403,0,63.176,0,63.176,63.176,12.47,289.47,2,1
297.4661355,2997.760956,1.5,1.001661403,0,63.176,0,63.176,63.176,12.54,280.155,2,2
